worker,language,age,gender,education,block,qType,cond,scenario,who,whoCorrect,what,whatCorrect,where,whereCorrect,month,monthCorrect,day,dayCorrect,time,timeCorrect,ampm,ampmCorrect,responseTime,comments,SUS,polarity,response,mental,physical,temp,success,perf,stress,preference
d9e61056aeea5352606508f5fcd946c2--1515435824,Yes,18-29,Male,Ed3,1,comments,ext,comments,,,,,,,,,,,,,,,35062,That was incredibly engaging%2C I'm looking forward to the next one.,,,,,,,,,,
d9e61056aeea5352606508f5fcd946c2--1515435824,Yes,18-29,Male,Ed3,2,training,orig,train,Sphere,,outdoor-mall,,Gibbonland,,March,,4,,11:00,,PM,,30555,,,,,,,,,,,
d9e61056aeea5352606508f5fcd946c2--1515435824,Yes,18-29,Male,Ed3,2,test,orig,Scenario7,Triangle*,True,cruise-terminal*,True,Tickland*,True,September*,True,1*,True,10:00*,True,PM*,True,339519,,,,,,,,,,,
d9e61056aeea5352606508f5fcd946c2--1515435824,Yes,18-29,Male,Ed3,2,comments,orig,comments,,,,,,,,,,,,,,,88684,That was a bit less distracting without the colors.  At first I thought I'd be lost without the extra detail but it was significantly easier I feel without the distractions.,,,,,,,,,,
d9e61056aeea5352606508f5fcd946c2--1515435824,Yes,18-29,Male,Ed3,NA,questionnaire,b,NA,,,,,,,,,,,,,,,27583,,,,,20,20,21,1,21,19,1
3adacbd8295f04a3bd47d2fd9b96738f--1515436062,Yes,30-49,Female,Ed3,1,training,orig,train,Cube*,,outdoor-mall,,Gibbonland,,January*,,1*,,11:00,,PM,,45867,,,,,,,,,,,
3adacbd8295f04a3bd47d2fd9b96738f--1515436062,Yes,30-49,Female,Ed3,1,test,orig,Scenario1,Violet*,True,financial-institution*,True,Psiland*,True,April*,True,5*,True,9:00,False,AM*,True,189059,,,,,,,,,,,
3adacbd8295f04a3bd47d2fd9b96738f--1515436062,Yes,30-49,Female,Ed3,1,comments,orig,comments,,,,,,,,,,,,,,,11631,This is interesting - I did better than I thought.,,,,,,,,,,
3adacbd8295f04a3bd47d2fd9b96738f--1515436062,Yes,30-49,Female,Ed3,2,training,ext,train,Cube*,,outdoor-mall,,Gibbonland,,November,,16,,11:00,,PM,,32623,,,,,,,,,,,
3adacbd8295f04a3bd47d2fd9b96738f--1515436062,Yes,30-49,Female,Ed3,2,test,ext,Scenario8,Charger*,True,indoor-mall*,True,Salmonland*,True,December*,True,15*,True,10:00*,True,AM*,True,289026,,,,,,,,,,,
3adacbd8295f04a3bd47d2fd9b96738f--1515436062,Yes,30-49,Female,Ed3,2,comments,ext,comments,,,,,,,,,,,,,,,6236,I did it! Awesome!,,,,,,,,,,
3adacbd8295f04a3bd47d2fd9b96738f--1515436062,Yes,30-49,Female,Ed3,NA,questionnaire,b,NA,,,,,,,,,,,,,,,30558,,,,,11,11,11,14,11,11,11
7ffadd3bc438fa795cf5a70cbbefeac3--1515436094,Yes,30-49,Male,Ed3,1,training,orig,train,Tetrahedron,,outdoor-mall,,Gibbonland,,January*,,10,,11:00,,PM,,41247,,,,,,,,,,,
7ffadd3bc438fa795cf5a70cbbefeac3--1515436094,Yes,30-49,Male,Ed3,1,test,orig,Scenario8,Bronco,False,indoor-mall*,True,Bassland,False,December*,True,15*,True,10:00*,True,AM*,True,500949,,,,,,,,,,,
7ffadd3bc438fa795cf5a70cbbefeac3--1515436094,Yes,30-49,Male,Ed3,1,comments,orig,comments,,,,,,,,,,,,,,,47496,I found this extremely interesting. I truly thought it was the Bronco group%2C but it said they liked indoor malls rather than outdoor.,,,,,,,,,,
7ffadd3bc438fa795cf5a70cbbefeac3--1515436094,Yes,30-49,Male,Ed3,2,training,ext,train,Tetrahedron,,outdoor-mall,,Gibbonland,,January*,,10,,11:00,,PM,,35855,,,,,,,,,,,
7ffadd3bc438fa795cf5a70cbbefeac3--1515436094,Yes,30-49,Male,Ed3,2,test,ext,Scenario4,Silver*,True,secular-school*,True,Omicronland*,True,January*,True,1*,True,9:00*,True,AM*,True,552243,,,,,,,,,,,
7ffadd3bc438fa795cf5a70cbbefeac3--1515436094,Yes,30-49,Male,Ed3,2,comments,ext,comments,,,,,,,,,,,,,,,14020,I got this one right. I am happy! Thanks!,,,,,,,,,,
7ffadd3bc438fa795cf5a70cbbefeac3--1515436094,Yes,30-49,Male,Ed3,NA,questionnaire,a,NA,,,,,,,,,,,,,,,26379,,,,,19,11,15,16,16,13,13
d0f849a4982d37202af4820b360b65af--1515436398,Yes,30-49,Male,Ed3,1,training,orig,train,Tetrahedron,,outdoor-mall,,Gibbonland,,January*,,1*,,10:00,,PM,,63695,,,,,,,,,,,
d0f849a4982d37202af4820b360b65af--1515436398,Yes,30-49,Male,Ed3,1,test,orig,Scenario8,Charger*,True,indoor-mall*,True,Salmonland*,True,December*,True,15*,True,10:00*,True,AM*,True,412272,,,,,,,,,,,
d0f849a4982d37202af4820b360b65af--1515436398,Yes,30-49,Male,Ed3,1,comments,orig,comments,,,,,,,,,,,,,,,2465,,,,,,,,,,,
d0f849a4982d37202af4820b360b65af--1515436398,Yes,30-49,Male,Ed3,2,training,ext,train,Cube*,,outdoor-mall,,Gibbonland,,January*,,1*,,11:00,,PM,,35042,,,,,,,,,,,
d0f849a4982d37202af4820b360b65af--1515436398,Yes,30-49,Male,Ed3,2,test,ext,Scenario4,Turquoise,False,secular-school*,True,Piland,False,January*,True,16,False,9:00*,True,AM*,True,800602,,,,,,,,,,,
d0f849a4982d37202af4820b360b65af--1515436398,Yes,30-49,Male,Ed3,2,comments,ext,comments,,,,,,,,,,,,,,,1403,,,,,,,,,,,
d0f849a4982d37202af4820b360b65af--1515436398,Yes,30-49,Male,Ed3,NA,questionnaire,a,NA,,,,,,,,,,,,,,,25609,,,,,21,11,18,1,21,17,3
e7aa404e0d8621be24eefe68a6924264--1515436556,Yes,50-64,Male,Ed3,1,training,ext,train,Cube*,,outdoor-mall,,Gibbonland,,January*,,1*,,11:00,,PM,,103022,,,,,,,,,,,
